Lon,Lat,Curie,Moho,LAB
-50000.0,1400000.0,28.0,41.0,174.0
-50000.0,1450000.0,27.9,41.0,176.0
-50000.0,1500000.0,28.0,41.0,178.0
-50000.0,1550000.0,28.2,41.0,181.0
-50000.0,1600000.0,28.7,41.0,183.0
-50000.0,1650000.0,28.9,41.0,184.0
-50000.0,1700000.0,28.4,41.0,184.0
-50000.0,1750000.0,28.1,40.0,181.0
-50000.0,1800000.0,28.1,40.0,178.0
-50000.0,1850000.0,27.8,39.0,173.0
-50000.0,1900000.0,27.0,38.0,169.0
-50000.0,1950000.0,26.2,35.0,153.0
-50000.0,2000000.0,24.9,30.0,134.0
-50000.0,2050000.0,23.9,27.0,115.0
-50000.0,2100000.0,24.3,25.0,93.0
-50000.0,2150000.0,25.2,23.0,76.0
-50000.0,2200000.0,25.9,23.0,76.0
0.0,-1300000.0,35.6,23.0,85.0
0.0,-1250000.0,30.3,22.0,85.0
0.0,-1200000.0,27.4,22.0,84.0
0.0,-1150000.0,23.9,21.0,84.0
0.0,-1100000.0,21.2,21.0,84.0
0.0,-1050000.0,20.0,22.0,84.0
0.0,-1000000.0,19.4,23.0,84.0
0.0,-950000.0,19.1,23.0,82.0
0.0,-900000.0,19.4,23.0,80.0
0.0,-850000.0,19.5,23.0,79.0
0.0,-800000.0,18.9,23.0,78.0
0.0,-750000.0,18.6,23.0,80.0
0.0,-700000.0,18.4,24.0,82.0
0.0,-650000.0,19.0,25.0,84.0
0.0,-600000.0,19.0,27.0,86.0
0.0,-550000.0,20.1,29.0,89.0
0.0,-500000.0,22.2,34.0,93.0
0.0,-450000.0,24.6,39.0,98.0
0.0,-400000.0,25.9,41.0,106.0
0.0,-350000.0,26.5,43.0,113.0
0.0,-300000.0,26.4,43.0,120.0
0.0,-250000.0,26.2,42.0,126.0
0.0,-200000.0,26.3,41.0,144.0
0.0,-150000.0,26.6,40.0,173.0
0.0,-100000.0,27.0,40.0,196.0
0.0,-50000.0,26.7,40.0,196.0
0.0,0.0,26.7,40.0,196.0
0.0,50000.0,27.2,40.0,198.0
0.0,100000.0,28.0,40.0,200.0
0.0,150000.0,27.6,40.0,202.0
0.0,200000.0,27.3,40.0,204.0
0.0,250000.0,27.6,40.0,206.0
0.0,300000.0,28.3,40.0,208.0
0.0,350000.0,29.0,40.0,209.0
0.0,400000.0,29.5,40.0,209.0
0.0,450000.0,29.7,40.0,209.0
0.0,500000.0,28.8,40.0,209.0
0.0,550000.0,28.3,40.0,208.0
0.0,600000.0,28.1,40.0,208.0
0.0,650000.0,28.6,40.0,207.0
0.0,700000.0,27.7,40.0,205.0
0.0,750000.0,27.4,40.0,203.0
0.0,800000.0,26.9,40.0,201.0
0.0,850000.0,26.5,40.0,198.0
0.0,900000.0,26.5,40.0,195.0
0.0,950000.0,26.6,40.0,190.0
0.0,1000000.0,27.0,40.0,186.0
0.0,1050000.0,28.2,40.0,181.0
0.0,1100000.0,29.0,40.0,178.0
0.0,1150000.0,28.5,41.0,175.0
0.0,1200000.0,28.3,41.0,173.0
0.0,1250000.0,28.1,41.0,173.0
0.0,1300000.0,28.0,41.0,173.0
0.0,1350000.0,27.9,41.0,174.0
0.0,1400000.0,27.9,41.0,175.0
0.0,1450000.0,28.1,41.0,177.0
0.0,1500000.0,28.3,41.0,179.0
0.0,1550000.0,28.6,41.0,182.0
0.0,1600000.0,28.8,41.0,184.0
0.0,1650000.0,28.9,41.0,185.0
0.0,1700000.0,28.4,41.0,184.0
0.0,1750000.0,28.2,40.0,180.0
0.0,1800000.0,28.5,40.0,175.0
0.0,1850000.0,29.0,40.0,168.0
0.0,1900000.0,27.2,40.0,163.0
0.0,1950000.0,24.8,35.0,150.0
0.0,2000000.0,23.5,29.0,135.0
0.0,2050000.0,23.3,25.0,117.0
0.0,2100000.0,23.5,25.0,97.0
0.0,2150000.0,23.9,24.0,80.0
0.0,2200000.0,24.8,23.0,78.0
50000.0,-1300000.0,24.5,20.0,79.0
50000.0,-1250000.0,25.0,19.0,79.0
50000.0,-1200000.0,22.0,20.0,80.0
50000.0,-1150000.0,21.3,20.0,83.0
50000.0,-1100000.0,20.1,21.0,84.0
50000.0,-1050000.0,19.0,22.0,85.0
50000.0,-1000000.0,18.8,22.0,84.0
50000.0,-950000.0,18.3,23.0,81.0
50000.0,-900000.0,17.4,23.0,79.0
50000.0,-850000.0,17.0,22.0,79.0
50000.0,-800000.0,17.1,22.0,79.0
50000.0,-750000.0,16.7,22.0,81.0
50000.0,-700000.0,17.1,22.0,85.0
50000.0,-650000.0,17.0,24.0,88.0
50000.0,-600000.0,18.2,26.0,90.0
50000.0,-550000.0,19.6,29.0,92.0
50000.0,-500000.0,22.3,35.0,96.0
50000.0,-450000.0,25.5,41.0,102.0
50000.0,-400000.0,27.0,43.0,111.0
50000.0,-350000.0,27.3,43.0,121.0
50000.0,-300000.0,26.9,42.0,138.0
50000.0,-250000.0,26.1,41.0,158.0
50000.0,-200000.0,25.6,40.0,178.0
50000.0,-150000.0,26.1,40.0,191.0
50000.0,-100000.0,26.0,40.0,197.0
50000.0,-50000.0,26.2,40.0,197.0
50000.0,0.0,26.3,40.0,198.0
50000.0,50000.0,26.8,40.0,200.0
50000.0,100000.0,28.0,40.0,201.0
50000.0,150000.0,27.4,40.0,203.0
50000.0,200000.0,27.2,40.0,204.0
50000.0,250000.0,27.4,40.0,207.0
50000.0,300000.0,27.8,40.0,209.0
50000.0,350000.0,28.3,40.0,211.0
50000.0,400000.0,28.8,40.0,212.0
50000.0,450000.0,29.0,40.0,212.0
50000.0,500000.0,29.3,40.0,210.0
50000.0,550000.0,29.2,40.0,208.0
50000.0,600000.0,29.0,40.0,207.0
50000.0,650000.0,28.6,40.0,206.0
50000.0,700000.0,28.3,40.0,204.0
50000.0,750000.0,27.8,40.0,201.0
50000.0,800000.0,27.5,40.0,197.0
50000.0,850000.0,27.3,40.0,193.0
50000.0,900000.0,27.3,40.0,189.0
50000.0,950000.0,27.6,40.0,186.0
50000.0,1000000.0,27.8,41.0,183.0
50000.0,1050000.0,27.8,41.0,181.0
50000.0,1100000.0,27.9,41.0,179.0
50000.0,1150000.0,27.7,41.0,177.0
50000.0,1200000.0,27.8,41.0,175.0
50000.0,1250000.0,27.7,41.0,174.0
50000.0,1300000.0,28.0,41.0,174.0
50000.0,1350000.0,27.9,41.0,174.0
50000.0,1400000.0,27.9,41.0,177.0
50000.0,1450000.0,28.2,41.0,179.0
50000.0,1500000.0,28.5,41.0,181.0
50000.0,1550000.0,28.6,41.0,183.0
50000.0,1600000.0,28.5,41.0,183.0
50000.0,1650000.0,28.2,40.0,181.0
50000.0,1700000.0,27.8,40.0,179.0
50000.0,1750000.0,27.6,40.0,175.0
50000.0,1800000.0,28.1,40.0,171.0
50000.0,1850000.0,28.9,40.0,166.0
50000.0,1900000.0,26.8,40.0,162.0
50000.0,1950000.0,23.9,35.0,149.0
50000.0,2000000.0,22.8,28.0,134.0
50000.0,2050000.0,22.9,25.0,118.0
50000.0,2100000.0,23.0,24.0,100.0
50000.0,2150000.0,23.2,24.0,85.0
100000.0,-1350000.0,22.1,20.0,77.0
100000.0,-1300000.0,23.0,19.0,77.0
100000.0,-1250000.0,22.0,19.0,77.0
100000.0,-1200000.0,21.1,19.0,79.0
100000.0,-1150000.0,19.8,19.0,83.0
100000.0,-1100000.0,18.3,20.0,85.0
100000.0,-1050000.0,17.7,21.0,82.0
100000.0,-1000000.0,17.3,22.0,80.0
100000.0,-950000.0,17.0,22.0,80.0
100000.0,-900000.0,16.7,22.0,81.0
100000.0,-850000.0,16.4,22.0,81.0
100000.0,-800000.0,16.3,21.0,81.0
100000.0,-750000.0,16.5,21.0,83.0
100000.0,-700000.0,16.7,22.0,88.0
100000.0,-650000.0,16.8,24.0,91.0
100000.0,-600000.0,18.5,27.0,96.0
100000.0,-550000.0,20.3,31.0,101.0
100000.0,-500000.0,23.2,37.0,107.0
100000.0,-450000.0,26.0,42.0,123.0
100000.0,-400000.0,27.3,42.0,139.0
100000.0,-350000.0,27.6,41.0,149.0
100000.0,-300000.0,27.1,41.0,156.0
100000.0,-250000.0,26.0,40.0,183.0
100000.0,-200000.0,25.6,40.0,194.0
100000.0,-150000.0,26.0,40.0,196.0
100000.0,-100000.0,26.1,40.0,198.0
100000.0,-50000.0,26.0,40.0,198.0
100000.0,0.0,26.0,40.0,200.0
100000.0,50000.0,26.0,40.0,201.0
100000.0,100000.0,26.6,40.0,203.0
100000.0,150000.0,26.5,40.0,205.0
100000.0,200000.0,26.4,40.0,208.0
100000.0,250000.0,26.8,40.0,209.0
100000.0,300000.0,27.8,40.0,210.0
100000.0,350000.0,27.9,40.0,211.0
100000.0,400000.0,28.5,40.0,212.0
100000.0,450000.0,28.9,40.0,212.0
100000.0,500000.0,29.6,40.0,210.0
100000.0,550000.0,30.0,40.0,208.0
100000.0,600000.0,29.5,40.0,207.0
100000.0,650000.0,29.1,40.0,205.0
100000.0,700000.0,28.4,40.0,202.0
100000.0,750000.0,28.0,40.0,200.0
100000.0,800000.0,27.7,40.0,197.0
100000.0,850000.0,27.5,40.0,193.0
100000.0,900000.0,27.6,40.0,189.0
100000.0,950000.0,27.7,41.0,186.0
100000.0,1000000.0,27.6,41.0,184.0
100000.0,1050000.0,27.1,41.0,183.0
100000.0,1100000.0,26.6,41.0,182.0
100000.0,1150000.0,26.6,40.0,181.0
100000.0,1200000.0,26.4,40.0,181.0
100000.0,1250000.0,27.1,40.0,180.0
100000.0,1300000.0,27.5,40.0,179.0
100000.0,1350000.0,27.8,40.0,179.0
100000.0,1400000.0,28.0,41.0,180.0
100000.0,1450000.0,28.2,41.0,181.0
100000.0,1500000.0,28.5,41.0,182.0
100000.0,1550000.0,28.4,41.0,183.0
100000.0,1600000.0,28.0,41.0,182.0
100000.0,1650000.0,27.5,40.0,178.0
100000.0,1700000.0,27.0,40.0,175.0
100000.0,1750000.0,26.4,40.0,171.0
100000.0,1800000.0,26.7,40.0,168.0
100000.0,1850000.0,26.2,40.0,164.0
100000.0,1900000.0,25.5,40.0,160.0
100000.0,1950000.0,24.0,36.0,153.0
100000.0,2000000.0,23.1,31.0,144.0
100000.0,2050000.0,23.0,28.0,129.0
100000.0,2100000.0,23.1,26.0,107.0
100000.0,2150000.0,23.1,24.0,89.0
150000.0,-1350000.0,19.4,22.0,71.0
150000.0,-1300000.0,19.5,21.0,73.0
150000.0,-1250000.0,20.0,20.0,75.0
150000.0,-1200000.0,19.9,19.0,79.0
150000.0,-1150000.0,18.8,19.0,82.0
150000.0,-1100000.0,18.0,20.0,84.0
150000.0,-1050000.0,17.5,21.0,82.0
150000.0,-1000000.0,17.2,22.0,80.0
150000.0,-950000.0,16.7,22.0,82.0
150000.0,-900000.0,16.1,22.0,85.0
150000.0,-850000.0,16.0,21.0,87.0
150000.0,-800000.0,16.5,20.0,88.0
150000.0,-750000.0,16.6,21.0,89.0
150000.0,-700000.0,18.8,26.0,92.0
150000.0,-650000.0,19.8,33.0,95.0
150000.0,-600000.0,21.1,35.0,101.0
150000.0,-550000.0,23.5,38.0,108.0
150000.0,-500000.0,25.9,42.0,129.0
150000.0,-450000.0,26.7,42.0,149.0
150000.0,-400000.0,27.4,41.0,161.0
150000.0,-350000.0,29.3,41.0,189.0
150000.0,-300000.0,28.7,40.0,195.0
150000.0,-250000.0,26.2,40.0,195.0
150000.0,-200000.0,25.9,40.0,196.0
150000.0,-150000.0,26.8,40.0,199.0
150000.0,-100000.0,26.6,40.0,198.0
150000.0,-50000.0,26.4,40.0,200.0
150000.0,0.0,26.3,40.0,202.0
150000.0,50000.0,26.2,40.0,203.0
150000.0,100000.0,26.3,40.0,205.0
150000.0,150000.0,26.3,40.0,207.0
150000.0,200000.0,26.2,40.0,209.0
150000.0,250000.0,26.2,40.0,211.0
150000.0,300000.0,26.4,40.0,213.0
150000.0,350000.0,27.0,40.0,213.0
150000.0,400000.0,26.8,40.0,213.0
150000.0,450000.0,27.7,40.0,212.0
150000.0,500000.0,28.6,40.0,210.0
150000.0,550000.0,29.4,40.0,208.0
150000.0,600000.0,29.3,40.0,206.0
150000.0,650000.0,29.0,40.0,205.0
150000.0,700000.0,28.2,40.0,202.0
150000.0,750000.0,27.7,40.0,198.0
150000.0,800000.0,27.7,40.0,195.0
150000.0,850000.0,28.0,40.0,193.0
150000.0,900000.0,28.0,40.0,190.0
150000.0,950000.0,28.0,40.0,187.0
150000.0,1000000.0,27.7,40.0,184.0
150000.0,1050000.0,27.1,40.0,183.0
150000.0,1100000.0,26.6,41.0,182.0
150000.0,1150000.0,26.4,40.0,181.0
150000.0,1200000.0,26.4,40.0,181.0
150000.0,1250000.0,27.1,40.0,181.0
150000.0,1300000.0,27.4,40.0,182.0
150000.0,1350000.0,27.8,40.0,181.0
150000.0,1400000.0,28.0,40.0,181.0
150000.0,1450000.0,28.0,40.0,180.0
150000.0,1500000.0,28.0,40.0,179.0
150000.0,1550000.0,27.9,41.0,178.0
150000.0,1600000.0,27.5,41.0,176.0
150000.0,1650000.0,26.9,40.0,173.0
150000.0,1700000.0,26.5,40.0,170.0
150000.0,1750000.0,26.3,40.0,169.0
150000.0,1800000.0,25.8,40.0,167.0
150000.0,1850000.0,25.4,40.0,163.0
150000.0,1900000.0,24.7,40.0,159.0
150000.0,1950000.0,24.0,37.0,156.0
150000.0,2000000.0,23.5,34.0,154.0
150000.0,2050000.0,23.4,31.0,150.0
150000.0,2100000.0,23.5,28.0,144.0
150000.0,2150000.0,23.6,25.0,135.0
200000.0,-1350000.0,18.2,22.0,69.0
200000.0,-1300000.0,18.7,22.0,71.0
200000.0,-1250000.0,18.6,21.0,75.0
200000.0,-1200000.0,18.1,20.0,77.0
200000.0,-1150000.0,18.0,20.0,78.0
200000.0,-1100000.0,18.0,21.0,79.0
200000.0,-1050000.0,17.7,21.0,81.0
200000.0,-1000000.0,16.9,21.0,85.0
200000.0,-950000.0,16.2,21.0,88.0
200000.0,-900000.0,15.5,21.0,88.0
200000.0,-850000.0,15.8,21.0,88.0
200000.0,-800000.0,17.5,23.0,90.0
200000.0,-750000.0,21.2,26.0,91.0
200000.0,-700000.0,22.3,32.0,94.0
200000.0,-650000.0,23.0,40.0,101.0
200000.0,-600000.0,24.1,42.0,107.0
200000.0,-550000.0,25.6,44.0,113.0
200000.0,-500000.0,27.2,44.0,135.0
200000.0,-450000.0,28.3,42.0,171.0
200000.0,-400000.0,28.5,41.0,187.0
200000.0,-350000.0,36.9,41.0,191.0
200000.0,-300000.0,34.9,40.0,195.0
200000.0,-250000.0,27.4,40.0,196.0
200000.0,-200000.0,26.0,40.0,199.0
200000.0,-150000.0,26.4,40.0,199.0
200000.0,-100000.0,26.5,40.0,201.0
200000.0,-50000.0,26.9,41.0,202.0
200000.0,0.0,26.7,41.0,204.0
200000.0,50000.0,26.7,41.0,204.0
200000.0,100000.0,26.9,41.0,206.0
200000.0,150000.0,26.8,40.0,208.0
200000.0,200000.0,27.1,41.0,210.0
200000.0,250000.0,27.1,41.0,212.0
200000.0,300000.0,27.0,40.0,212.0
200000.0,350000.0,27.1,40.0,214.0
200000.0,400000.0,26.7,40.0,214.0
200000.0,450000.0,26.8,40.0,212.0
200000.0,500000.0,27.0,40.0,210.0
200000.0,550000.0,27.9,40.0,208.0
200000.0,600000.0,28.3,40.0,205.0
200000.0,650000.0,28.1,40.0,203.0
200000.0,700000.0,27.4,40.0,201.0
200000.0,750000.0,26.9,40.0,198.0
200000.0,800000.0,27.1,40.0,195.0
200000.0,850000.0,27.9,40.0,192.0
200000.0,900000.0,27.7,40.0,190.0
200000.0,950000.0,28.0,40.0,186.0
200000.0,1000000.0,27.7,40.0,184.0
200000.0,1050000.0,27.3,40.0,183.0
200000.0,1100000.0,27.0,40.0,182.0
200000.0,1150000.0,26.7,40.0,181.0
200000.0,1200000.0,27.1,40.0,180.0
200000.0,1250000.0,27.9,40.0,180.0
200000.0,1300000.0,28.3,40.0,180.0
200000.0,1350000.0,28.0,40.0,180.0
200000.0,1400000.0,27.9,40.0,180.0
200000.0,1450000.0,27.6,40.0,179.0
200000.0,1500000.0,27.6,40.0,177.0
200000.0,1550000.0,27.5,41.0,174.0
200000.0,1600000.0,27.2,41.0,172.0
200000.0,1650000.0,26.7,41.0,169.0
200000.0,1700000.0,25.9,41.0,167.0
200000.0,1750000.0,25.3,41.0,165.0
200000.0,1800000.0,25.2,41.0,163.0
200000.0,1850000.0,25.0,40.0,161.0
200000.0,1900000.0,24.6,40.0,159.0
200000.0,1950000.0,24.1,37.0,156.0
200000.0,2000000.0,23.9,34.0,154.0
200000.0,2050000.0,23.9,31.0,152.0
200000.0,2100000.0,24.1,28.0,150.0
200000.0,2150000.0,24.3,25.0,145.0
250000.0,-1350000.0,17.3,22.0,67.0
250000.0,-1300000.0,17.6,22.0,70.0
250000.0,-1250000.0,17.4,21.0,73.0
250000.0,-1200000.0,17.6,20.0,77.0
250000.0,-1150000.0,17.8,20.0,79.0
250000.0,-1100000.0,17.8,20.0,80.0
250000.0,-1050000.0,17.8,20.0,85.0
250000.0,-1000000.0,16.3,20.0,89.0
250000.0,-950000.0,15.3,20.0,91.0
250000.0,-900000.0,15.0,20.0,92.0
250000.0,-850000.0,14.9,21.0,94.0
250000.0,-800000.0,17.7,28.0,94.0
250000.0,-750000.0,21.7,39.0,97.0
250000.0,-700000.0,23.8,41.0,100.0
250000.0,-650000.0,24.7,43.0,105.0
250000.0,-600000.0,26.1,44.0,115.0
250000.0,-550000.0,26.2,43.0,134.0
250000.0,-500000.0,27.1,42.0,159.0
250000.0,-450000.0,30.4,41.0,173.0
250000.0,-400000.0,41.1,41.0,184.0
250000.0,-350000.0,55.5,40.0,193.0
250000.0,-300000.0,44.2,40.0,195.0
250000.0,-250000.0,31.2,40.0,198.0
250000.0,-200000.0,26.8,40.0,199.0
250000.0,-150000.0,25.9,40.0,201.0
250000.0,-100000.0,25.8,40.0,204.0
250000.0,-50000.0,26.4,41.0,205.0
250000.0,0.0,27.0,41.0,206.0
250000.0,50000.0,27.4,41.0,207.0
250000.0,100000.0,27.5,41.0,208.0
250000.0,150000.0,27.6,41.0,210.0
250000.0,200000.0,28.0,41.0,211.0
250000.0,250000.0,28.5,42.0,212.0
250000.0,300000.0,28.7,41.0,212.0
250000.0,350000.0,28.8,41.0,212.0
250000.0,400000.0,27.7,40.0,213.0
250000.0,450000.0,26.8,40.0,212.0
250000.0,500000.0,26.6,40.0,211.0
250000.0,550000.0,27.5,40.0,208.0
250000.0,600000.0,28.2,40.0,204.0
250000.0,650000.0,27.7,40.0,202.0
250000.0,700000.0,26.9,40.0,200.0
250000.0,750000.0,26.3,40.0,197.0
250000.0,800000.0,26.0,40.0,195.0
250000.0,850000.0,25.8,40.0,192.0
250000.0,900000.0,26.2,40.0,190.0
250000.0,950000.0,26.4,40.0,188.0
250000.0,1000000.0,26.8,40.0,185.0
250000.0,1050000.0,27.0,40.0,184.0
250000.0,1100000.0,26.8,40.0,182.0
250000.0,1150000.0,26.8,40.0,181.0
250000.0,1200000.0,27.4,40.0,180.0
250000.0,1250000.0,28.7,40.0,178.0
250000.0,1300000.0,29.2,40.0,177.0
250000.0,1350000.0,28.0,40.0,176.0
250000.0,1400000.0,27.0,40.0,176.0
250000.0,1450000.0,26.9,40.0,175.0
250000.0,1500000.0,26.7,41.0,174.0
250000.0,1550000.0,27.0,41.0,173.0
250000.0,1600000.0,27.1,41.0,171.0
250000.0,1650000.0,26.5,41.0,168.0
250000.0,1700000.0,25.5,41.0,166.0
250000.0,1750000.0,24.9,41.0,164.0
250000.0,1800000.0,24.9,41.0,163.0
250000.0,1850000.0,25.0,40.0,161.0
250000.0,1900000.0,24.8,40.0,160.0
250000.0,1950000.0,24.9,38.0,158.0
250000.0,2000000.0,24.8,35.0,156.0
250000.0,2050000.0,25.0,31.0,155.0
250000.0,2100000.0,25.6,28.0,154.0
250000.0,2150000.0,26.5,25.0,148.0
300000.0,-1350000.0,16.7,23.0,64.0
300000.0,-1300000.0,16.3,24.0,66.0
300000.0,-1250000.0,16.3,23.0,75.0
300000.0,-1200000.0,16.8,23.0,86.0
300000.0,-1150000.0,16.7,22.0,87.0
300000.0,-1100000.0,17.3,21.0,86.0
300000.0,-1050000.0,15.7,20.0,90.0
300000.0,-1000000.0,15.3,20.0,91.0
300000.0,-950000.0,15.1,22.0,93.0
300000.0,-900000.0,15.9,28.0,96.0
300000.0,-850000.0,17.1,27.0,96.0
300000.0,-800000.0,19.3,33.0,97.0
300000.0,-750000.0,22.5,41.0,100.0
300000.0,-700000.0,24.3,42.0,103.0
300000.0,-650000.0,25.1,43.0,106.0
300000.0,-600000.0,25.7,43.0,111.0
300000.0,-550000.0,26.1,41.0,135.0
300000.0,-500000.0,26.3,41.0,154.0
300000.0,-450000.0,28.0,41.0,168.0
300000.0,-400000.0,38.3,40.0,189.0
300000.0,-350000.0,49.3,40.0,192.0
300000.0,-300000.0,40.3,40.0,197.0
300000.0,-250000.0,29.5,40.0,199.0
300000.0,-200000.0,26.8,40.0,199.0
300000.0,-150000.0,25.1,40.0,206.0
300000.0,-100000.0,25.0,40.0,206.0
300000.0,-50000.0,25.7,41.0,209.0
300000.0,0.0,27.3,41.0,210.0
300000.0,50000.0,28.2,41.0,211.0
300000.0,100000.0,28.2,41.0,211.0
300000.0,150000.0,28.2,41.0,212.0
300000.0,200000.0,28.5,41.0,213.0
300000.0,250000.0,29.1,42.0,213.0
300000.0,300000.0,29.5,42.0,213.0
300000.0,350000.0,29.3,42.0,212.0
300000.0,400000.0,28.5,41.0,211.0
300000.0,450000.0,27.7,40.0,211.0
300000.0,500000.0,27.1,40.0,210.0
300000.0,550000.0,27.2,40.0,209.0
300000.0,600000.0,27.5,40.0,207.0
300000.0,650000.0,27.1,40.0,203.0
300000.0,700000.0,26.6,40.0,201.0
300000.0,750000.0,26.0,40.0,197.0
300000.0,800000.0,25.7,40.0,194.0
300000.0,850000.0,25.4,40.0,191.0
300000.0,900000.0,25.3,40.0,190.0
300000.0,950000.0,25.4,40.0,189.0
300000.0,1000000.0,25.9,40.0,188.0
300000.0,1050000.0,26.0,40.0,186.0
300000.0,1100000.0,26.2,40.0,185.0
300000.0,1150000.0,26.2,40.0,183.0
300000.0,1200000.0,26.8,40.0,181.0
300000.0,1250000.0,27.8,40.0,179.0
300000.0,1300000.0,28.5,40.0,177.0
300000.0,1350000.0,27.7,40.0,176.0
300000.0,1400000.0,27.0,40.0,175.0
300000.0,1450000.0,27.0,41.0,174.0
300000.0,1500000.0,26.2,41.0,172.0
300000.0,1550000.0,26.7,41.0,171.0
300000.0,1600000.0,26.9,42.0,169.0
300000.0,1650000.0,26.3,43.0,166.0
300000.0,1700000.0,25.3,42.0,165.0
300000.0,1750000.0,24.7,41.0,164.0
300000.0,1800000.0,24.5,41.0,162.0
300000.0,1850000.0,24.7,40.0,161.0
300000.0,1900000.0,24.8,40.0,160.0
300000.0,1950000.0,25.0,37.0,158.0
300000.0,2000000.0,25.2,35.0,156.0
300000.0,2050000.0,26.1,31.0,156.0
300000.0,2100000.0,27.0,27.0,155.0
300000.0,2150000.0,28.7,24.0,153.0
350000.0,-2000000.0,15.9,17.0,72.0
350000.0,-1950000.0,16.1,17.0,70.0
350000.0,-1900000.0,16.4,17.0,68.0
350000.0,-1850000.0,16.2,17.0,66.0
350000.0,-1800000.0,16.2,17.0,64.0
350000.0,-1750000.0,16.1,17.0,63.0
350000.0,-1300000.0,16.7,24.0,73.0
350000.0,-1250000.0,16.2,24.0,83.0
350000.0,-1200000.0,18.5,23.0,90.0
350000.0,-1150000.0,19.5,22.0,91.0
350000.0,-1100000.0,18.5,20.0,91.0
350000.0,-1050000.0,15.8,20.0,92.0
350000.0,-1000000.0,15.5,32.0,97.0
350000.0,-950000.0,17.3,42.0,101.0
350000.0,-900000.0,19.1,39.0,100.0
350000.0,-850000.0,20.8,39.0,103.0
350000.0,-800000.0,23.4,40.0,104.0
350000.0,-750000.0,23.5,41.0,104.0
350000.0,-700000.0,24.3,41.0,107.0
350000.0,-650000.0,24.9,41.0,112.0
350000.0,-600000.0,26.0,41.0,117.0
350000.0,-550000.0,27.0,41.0,132.0
350000.0,-500000.0,26.4,41.0,149.0
350000.0,-450000.0,26.4,40.0,185.0
350000.0,-400000.0,30.0,40.0,190.0
350000.0,-350000.0,34.2,40.0,193.0
350000.0,-300000.0,28.6,40.0,198.0
350000.0,-250000.0,27.0,40.0,199.0
350000.0,-200000.0,26.0,40.0,207.0
350000.0,-150000.0,25.4,40.0,207.0
350000.0,-100000.0,25.6,40.0,208.0
350000.0,-50000.0,26.2,41.0,213.0
350000.0,0.0,27.7,41.0,213.0
350000.0,50000.0,28.6,41.0,214.0
350000.0,100000.0,28.5,41.0,214.0
350000.0,150000.0,28.6,41.0,215.0
350000.0,200000.0,28.7,41.0,215.0
350000.0,250000.0,29.0,41.0,215.0
350000.0,300000.0,29.6,42.0,213.0
350000.0,350000.0,28.9,41.0,212.0
350000.0,400000.0,28.1,41.0,211.0
350000.0,450000.0,27.9,40.0,211.0
350000.0,500000.0,27.3,40.0,210.0
350000.0,550000.0,27.0,40.0,209.0
350000.0,600000.0,26.8,40.0,207.0
350000.0,650000.0,26.6,40.0,205.0
350000.0,700000.0,26.1,40.0,202.0
350000.0,750000.0,25.7,40.0,199.0
350000.0,800000.0,25.4,40.0,196.0
350000.0,850000.0,25.1,40.0,193.0
350000.0,900000.0,25.0,40.0,191.0
350000.0,950000.0,25.2,40.0,189.0
350000.0,1000000.0,25.7,40.0,187.0
350000.0,1050000.0,26.1,40.0,186.0
350000.0,1100000.0,26.2,40.0,185.0
350000.0,1150000.0,26.0,40.0,183.0
350000.0,1200000.0,26.3,40.0,181.0
350000.0,1250000.0,26.4,40.0,179.0
350000.0,1300000.0,27.3,40.0,177.0
350000.0,1350000.0,28.5,41.0,177.0
350000.0,1400000.0,28.9,41.0,176.0
350000.0,1450000.0,29.3,42.0,174.0
350000.0,1500000.0,28.5,42.0,172.0
350000.0,1550000.0,27.5,42.0,170.0
350000.0,1600000.0,26.9,42.0,168.0
350000.0,1650000.0,26.1,43.0,166.0
350000.0,1700000.0,25.2,42.0,165.0
350000.0,1750000.0,24.6,41.0,163.0
350000.0,1800000.0,24.1,41.0,162.0
350000.0,1850000.0,24.2,40.0,160.0
350000.0,1900000.0,24.6,39.0,159.0
350000.0,1950000.0,24.9,37.0,159.0
350000.0,2000000.0,25.0,35.0,158.0
350000.0,2050000.0,25.4,31.0,158.0
350000.0,2100000.0,27.0,28.0,157.0
350000.0,2150000.0,29.0,25.0,154.0
400000.0,-2000000.0,15.7,21.0,76.0
400000.0,-1950000.0,16.6,21.0,75.0
400000.0,-1900000.0,17.0,21.0,72.0
400000.0,-1850000.0,17.2,21.0,69.0
400000.0,-1800000.0,17.3,20.0,66.0
400000.0,-1750000.0,16.4,20.0,62.0
400000.0,-1700000.0,16.0,20.0,62.0
400000.0,-1300000.0,21.2,28.0,99.0
400000.0,-1250000.0,21.6,27.0,99.0
400000.0,-1200000.0,22.7,27.0,97.0
400000.0,-1150000.0,23.1,30.0,100.0
400000.0,-1100000.0,21.2,29.0,99.0
400000.0,-1050000.0,18.7,27.0,97.0
400000.0,-1000000.0,18.6,36.0,102.0
400000.0,-950000.0,20.8,42.0,102.0
400000.0,-900000.0,22.8,42.0,103.0
400000.0,-850000.0,23.0,40.0,107.0
400000.0,-800000.0,23.3,39.0,109.0
400000.0,-750000.0,23.8,40.0,110.0
400000.0,-700000.0,24.5,40.0,111.0
400000.0,-650000.0,25.2,40.0,117.0
400000.0,-600000.0,26.6,41.0,124.0
400000.0,-550000.0,27.2,41.0,126.0
400000.0,-500000.0,27.4,41.0,171.0
